HITId WorkerId  src trg item  hit work-seconds  accept  submit  approval
3D4BBDG7ZHWKBNPXJ52LQ8GEQ4KC30 M0159 ja en ad 46 2839.0 "Fri Sep 10 08:56:11 2021" "Fri Sep 10 09:43:30 2021" Submitted
3D5G8J4N5A4L9DTRP13HYD815ADTVX M0777 ja en ad 32 6647.0 "Fri Sep 10 08:35:38 2021" "Fri Sep 10 10:26:25 2021" Submitted
3D5G8J4N5A4L9DTRP13HYD815ADVTZ M1363 ja en ad 111 1437.0 "Fri Sep 10 05:17:30 2021" "Fri Sep 10 05:41:27 2021" Submitted
3DFYDSXB2W0RIV8M8HF80LJ9T1DJUT M0213 ja en ad 4 1780.0 "Fri Sep 10 14:43:02 2021" "Fri Sep 10 15:12:42 2021" Submitted
3DGDV62G7O9EKU2IKAAMRYATJ9ZP2G M0394 ja en ad 170 1148.0 "Fri Sep 10 05:20:04 2021" "Fri Sep 10 05:39:12 2021" Submitted
3EGKVCRQFWS2HLUFUQZG5I69HKFBYY M0833 ja en ad 10 1301.0 "Fri Sep 10 10:43:48 2021" "Fri Sep 10 11:05:29 2021" Submitted
3EHIMLB7F7ZXTS6JHEBISGL5JIHH86 M0146 ja en ad 122 834.0 "Fri Sep 10 07:23:19 2021" "Fri Sep 10 07:37:13 2021" Submitted
3EHVO81VN5LFISMYIT23D6YX5CBH1M M0811 ja en ad 74 454.0 "Fri Sep 10 06:19:00 2021" "Fri Sep 10 06:26:34 2021" Submitted
3EKTG13IZU3E0DRD200ZPQF7K4FLM5 M1473 ja en ad 239 1106.0 "Fri Sep 10 02:54:24 2021" "Fri Sep 10 03:12:50 2021" Submitted
3EKZL9T8Y8MZ5VWWYQRNU2HO992HCC M0033 ja en ad 162 1577.0 "Fri Sep 10 10:32:57 2021" "Fri Sep 10 10:59:14 2021" Submitted
3EN4YVUOUCSJZZ2HDMQVKSIDNJUJXL M0243 ja en ad 39 290.0 "Fri Sep 10 13:32:42 2021" "Fri Sep 10 13:37:32 2021" Submitted
3EPG8DX9LKQ6JRL52TCKP5D53JQP5H M1006 ja en ad 191 919.0 "Fri Sep 10 05:47:32 2021" "Fri Sep 10 06:02:51 2021" Submitted
3EQPA8A374W84U2WE4EGHDYOVJSJZI M0574 ja en ad 55 1625.0 "Fri Sep 10 07:22:52 2021" "Fri Sep 10 07:49:57 2021" Submitted
3F6045TU7DO4SR7AOUT4FVISKBR99X M1376 ja en ad 214 788.0 "Fri Sep 10 08:44:42 2021" "Fri Sep 10 08:57:50 2021" Submitted
3FCO4VKOZ4DH94AYH8B6TDSXGIJE70 M0494 ja en ad 205 1241.0 "Fri Sep 10 09:38:47 2021" "Fri Sep 10 09:59:28 2021" Submitted
3FHTJGYT8N04ZOAPJPVBT24UTS4GPQ M1344 ja en ad 235 856.0 "Fri Sep 10 07:18:00 2021" "Fri Sep 10 07:32:16 2021" Submitted
3FTID4TN8LYEUUGRL3OAJL2ETETLYV M0065 ja en ad 71 2127.0 "Fri Sep 10 10:26:03 2021" "Fri Sep 10 11:01:30 2021" Submitted
3FTID4TN8LYEUUGRL3OAJL2ETETYL8 M1003 ja en ad 147 1606.0 "Fri Sep 10 07:18:16 2021" "Fri Sep 10 07:45:02 2021" Submitted
3FULMHZ7OUXI25KSW81I39DWYIKM4D M0363 ja en ad 127 2020.0 "Fri Sep 10 22:23:20 2021" "Fri Sep 10 22:57:00 2021" Submitted
3FVBZG9CLJEFB31GMAY3Z1FN0K5H0J M0440 ja en ad 67 44.0 "Fri Sep 10 10:54:56 2021" "Fri Sep 10 10:55:40 2021" Submitted
3H1C3QRA01JNLL5U8PJH9ZKBHTAECT M0397 ja en ad 257 1003.0 "Fri Sep 10 07:05:40 2021" "Fri Sep 10 07:22:23 2021" Submitted
3H781YYV6TI47275UBE7Y9KF5FAETC M1430 ja en ad 177 476.0 "Fri Sep 10 05:53:11 2021" "Fri Sep 10 06:01:07 2021" Submitted
3HA5ODM5KASKUDGC01YRO8CF3RZVSA M0708 ja en ad 96 650.0 "Fri Sep 10 07:35:23 2021" "Fri Sep 10 07:46:13 2021" Submitted
3HEADTGN2PS8TYGZLCYMYY7JHPGVRM M0128 ja en ad 95 4385.0 "Fri Sep 10 07:11:49 2021" "Fri Sep 10 08:24:54 2021" Submitted
3HEM8MA6H9CVCD43ML0NNG8WZFDQPV M0380 ja en ad 236 499.0 "Fri Sep 10 08:31:27 2021" "Fri Sep 10 08:39:46 2021" Submitted
3HJ1EVZS2OJOHPEG12SGF3F0Q5NR3L M0440 ja en ad 73 22.0 "Fri Sep 10 11:16:13 2021" "Fri Sep 10 11:16:35 2021" Submitted
3HO4MYYR12OFU0TFOYLJRHE47VTU6Y M1082 ja en ad 126 3661.0 "Fri Sep 10 05:26:21 2021" "Fri Sep 10 06:27:22 2021" Submitted
3HYV4299H0WL9IFHRD3C7DOSR2PE8N M1205 ja en ad 224 1610.0 "Fri Sep 10 13:19:05 2021" "Fri Sep 10 13:45:55 2021" Submitted
3I4E7AFQ2KZCIITX8CPYVPX7AN6JT2 M0833 ja en ad 2 1198.0 "Fri Sep 10 05:25:17 2021" "Fri Sep 10 05:45:15 2021" Submitted
3I7KR83SNADO9NQ1SRKT54W8V53K92 M1490 ja en ad 168 1280.0 "Fri Sep 10 08:01:48 2021" "Fri Sep 10 08:23:08 2021" Submitted
3I7SHAD35MWFLS2BY6ZP6LX6PKAM7X M1612 ja en ad 152 878.0 "Fri Sep 10 06:00:48 2021" "Fri Sep 10 06:15:26 2021" Submitted
3IJ95K7NDXC4W3YC3AIJPDZZTD3GNU M1414 ja en ad 210 256.0 "Fri Sep 10 10:45:44 2021" "Fri Sep 10 10:50:00 2021" Submitted
3IKMEYR0LWVD93527I5EVHOUPZTK2A M0017 ja en ad 84 1117.0 "Fri Sep 10 09:41:09 2021" "Fri Sep 10 09:59:46 2021" Submitted
3J06WJ78HNK0M5XGUW3WZVWM2VTVVF M0631 ja en ad 120 1995.0 "Fri Sep 10 06:12:08 2021" "Fri Sep 10 06:45:23 2021" Submitted
3JMNNNO3B14443ZJWWOHJSIPC62W2I M0064 ja en ad 196 955.0 "Fri Sep 10 10:08:45 2021" "Fri Sep 10 10:24:40 2021" Submitted
3JTPR5MTZSC580OPP17CTOR699KK5B M1343 ja en ad 131 2961.0 "Fri Sep 10 06:25:50 2021" "Fri Sep 10 07:15:11 2021" Submitted
3JU8CV4BRLCSR1RN788JYBDWKEVOPL M0720 ja en ad 52 1935.0 "Fri Sep 10 09:36:47 2021" "Fri Sep 10 10:09:02 2021" Submitted
3K2CEDRACB12JQZIB92QBHPOEH1TMG M0063 ja en ad 212 1076.0 "Fri Sep 10 08:46:21 2021" "Fri Sep 10 09:04:17 2021" Submitted
3KG2UQJ0MJOV9SSQ66NVJR31Z0CQNZ M0598 ja en ad 227 858.0 "Fri Sep 10 15:47:23 2021" "Fri Sep 10 16:01:41 2021" Submitted
3KQC8JMJGCSBSV0D5XGM1ZDU3WPH3E M0753 ja en ad 92 2389.0 "Fri Sep 10 09:01:32 2021" "Fri Sep 10 09:41:21 2021" Submitted
3KTCJ4SCVG11A6N99QIG5B6TMYAM10 M1155 ja en ad 100 1268.0 "Fri Sep 10 06:27:16 2021" "Fri Sep 10 06:48:24 2021" Submitted
3KTZHH2ONIFJL67U8BRVKLT104GM8K M1607 ja en ad 166 647.0 "Fri Sep 10 08:35:06 2021" "Fri Sep 10 08:45:53 2021" Submitted
3L60IFZKF3IQM37CKI5O5TE4M17HHL M0440 ja en ad 192 44.0 "Fri Sep 10 11:01:20 2021" "Fri Sep 10 11:02:04 2021" Submitted
3L7SUC0TTUU13H2RD7EGR6NJH64M0X M1615 ja en ad 88 2951.0 "Fri Sep 10 04:26:43 2021" "Fri Sep 10 05:15:54 2021" Submitted
3LB1BGHFL2W2D7OWUCQ15CCVNRFTY6 M0014 ja en ad 36 4153.0 "Fri Sep 10 07:11:43 2021" "Fri Sep 10 08:20:56 2021" Submitted
3LCXHSGDLT63S2UQ5B9HO4OT3WWESN M0394 ja en ad 163 2555.0 "Fri Sep 10 06:31:25 2021" "Fri Sep 10 07:14:00 2021" Submitted
3LG268AV386RRNUDQM9CYUJXHUDERZ M1259 ja en ad 160 2334.0 "Fri Sep 10 07:00:52 2021" "Fri Sep 10 07:39:46 2021" Submitted
3LG268AV386RRNUDQM9CYUJXHUDREC M0769 ja en ad 172 2291.0 "Fri Sep 10 06:55:15 2021" "Fri Sep 10 07:33:26 2021" Submitted
3LN3BXKGC0VUJX7QVB96LWCQMP7GWL M0582 ja en ad 28 358.0 "Fri Sep 10 06:35:48 2021" "Fri Sep 10 06:41:46 2021" Submitted
3LN50BUKPVBKLGOQUGSR6U92P9QLP1 M0413 ja en ad 258 1334.0 "Fri Sep 10 03:24:51 2021" "Fri Sep 10 03:47:05 2021" Submitted
3LVTFB9DE5IPZ0B4J2A0T7U4YOQGQH M1414 ja en ad 238 259.0 "Fri Sep 10 11:03:48 2021" "Fri Sep 10 11:08:07 2021" Submitted
3M67TQBQQHOIXAHFG074BQTCQT99AC M0769 ja en ad 218 1854.0 "Fri Sep 10 18:56:13 2021" "Fri Sep 10 19:27:07 2021" Submitted
3M93N4X8HKNB3IGIJCK8LK1L84SJSD M0123 ja en ad 256 680.0 "Fri Sep 10 04:50:17 2021" "Fri Sep 10 05:01:37 2021" Submitted
3MD8CKRQZZNZ23G54NK3VAWPM29JRP M1440 ja en ad 246 1542.0 "Fri Sep 10 12:15:13 2021" "Fri Sep 10 12:40:55 2021" Submitted
3MDWE879UH2NGKM7ME7061DI8BU9B7 M1538 ja en ad 226 2821.0 "Fri Sep 10 02:48:20 2021" "Fri Sep 10 03:35:21 2021" Submitted
3MIVREZQVHYU1M7N9TVFRZMX557QKU M0870 ja en ad 211 5945.0 "Fri Sep 10 07:29:55 2021" "Fri Sep 10 09:09:00 2021" Submitted
3MWOYZD5WVOSOGFARTVRUM81KZUONP M0383 ja en ad 42 588.0 "Fri Sep 10 09:13:57 2021" "Fri Sep 10 09:23:45 2021" Submitted
3MXX6RQ9EV5ON8H5OOTAKD7R3NVP4C M0228 ja en ad 176 609.0 "Fri Sep 10 03:13:24 2021" "Fri Sep 10 03:23:33 2021" Submitted
3NBFJK3IOHIMEOYO4PIW42Z4JN8GO9 M1522 ja en ad 220 1268.0 "Fri Sep 10 03:08:42 2021" "Fri Sep 10 03:29:50 2021" Submitted
3NBFJK3IOHIMEOYO4PIW42Z4JN8OGH M1485 ja en ad 233 627.0 "Fri Sep 10 05:53:10 2021" "Fri Sep 10 06:03:37 2021" Submitted
3NKW03WTLM7LWM14Y7EIFAGSSCGQWQ M0901 ja en ad 31 164.0 "Fri Sep 10 09:28:25 2021" "Fri Sep 10 09:31:09 2021" Submitted
3NSM4HLQNRUGCP5IMYFCNLY64BZQQM M1496 ja en ad 248 3162.0 "Fri Sep 10 05:16:11 2021" "Fri Sep 10 06:08:53 2021" Submitted
3OEWW2KGQJBJ24OX2ZHOYHW76VSOD7 M0662 ja en ad 200 602.0 "Fri Sep 10 03:46:51 2021" "Fri Sep 10 03:56:53 2021" Submitted
3OJX0UFJ0Z72CJVDM5OVBR56XW1U99 M1414 ja en ad 140 247.0 "Fri Sep 10 10:58:25 2021" "Fri Sep 10 11:02:32 2021" Submitted
3OND0WXMHWFE2TGAUHXIKQHRULFEH2 M0141 ja en ad 60 918.0 "Fri Sep 10 08:40:04 2021" "Fri Sep 10 08:55:22 2021" Submitted
3OND0WXMHWFE2TGAUHXIKQHRULFHE5 M0873 ja en ad 183 1106.0 "Fri Sep 10 02:43:25 2021" "Fri Sep 10 03:01:51 2021" Submitted
3OPLMF3EU5NKIVCDE1FZ2547PUPLN5 M0141 ja en ad 242 942.0 "Fri Sep 10 07:11:40 2021" "Fri Sep 10 07:27:22 2021" Submitted
3OWZNK3RYLPRCZAE1W9G14XSRQRU2H M1606 ja en ad 85 2059.0 "Fri Sep 10 07:08:04 2021" "Fri Sep 10 07:42:23 2021" Submitted
3OYHVNTV5TYRGAU7UG3B2URXQ4POKK M0031 ja en ad 5 2439.0 "Fri Sep 10 03:43:59 2021" "Fri Sep 10 04:24:38 2021" Submitted
3OZ4VAIBEXFRVAXMD7PDW7LS78MJVI M0413 ja en ad 22 1296.0 "Fri Sep 10 04:04:12 2021" "Fri Sep 10 04:25:48 2021" Submitted
3P0I4CQYVY7IBAOOJUMEQ5LSDBYOWG M1351 ja en ad 118 2388.0 "Fri Sep 10 03:01:10 2021" "Fri Sep 10 03:40:58 2021" Submitted
3P520RYKCH6JBWT1JFBEZB04B0IU5I M0008 ja en ad 112 2783.0 "Fri Sep 10 07:02:33 2021" "Fri Sep 10 07:48:56 2021" Submitted
3P6ENY9P79WQIYIWQ0N955FJMEMHIE M1174 ja en ad 199 861.0 "Fri Sep 10 06:46:09 2021" "Fri Sep 10 07:00:30 2021" Submitted
3P7RGTLO6ED2E606KXYT1Z7S1NLKAH M0440 ja en ad 174 45.0 "Fri Sep 10 11:02:12 2021" "Fri Sep 10 11:02:57 2021" Submitted
3P888QFVX3UDRDS27LN8YG36PAHOQC M1589 ja en ad 63 2138.0 "Fri Sep 10 03:05:24 2021" "Fri Sep 10 03:41:02 2021" Submitted
3P888QFVX3UDRDS27LN8YG36PAHQOE M1390 ja en ad 232 326.0 "Fri Sep 10 03:42:50 2021" "Fri Sep 10 03:48:16 2021" Submitted
3PEG1BH7AER7XG5YQBYPWARYJ56KBC M1154 ja en ad 197 1148.0 "Fri Sep 10 08:09:10 2021" "Fri Sep 10 08:28:18 2021" Submitted
3PGQRAZX02K1Y7BH5CLBV7G9L81YSM M0662 ja en ad 190 623.0 "Fri Sep 10 03:36:17 2021" "Fri Sep 10 03:46:40 2021" Submitted
3PKVGQTFIHKPXSB4QNL65XBDZ6IYRY M0813 ja en ad 179 348.0 "Fri Sep 10 06:19:20 2021" "Fri Sep 10 06:25:08 2021" Submitted
3Q2T3FD0ON8XK91OWUWZT4LQKIOM3S M1649 ja en ad 117 820.0 "Fri Sep 10 03:21:20 2021" "Fri Sep 10 03:35:00 2021" Submitted
3QGHA0EA0J0YSGZFFPHSKLLT6CFBWZ M0440 ja en ad 250 53.0 "Fri Sep 10 10:55:43 2021" "Fri Sep 10 10:56:36 2021" Submitted
3QMELQS6Y5BNE81YK4QEM6RK0WPR6R M0769 ja en ad 103 1333.0 "Fri Sep 10 06:00:53 2021" "Fri Sep 10 06:23:06 2021" Submitted
3QREJ3J433XJAPRAHONJADN3VZKLK0 M0440 ja en ad 225 23.0 "Fri Sep 10 11:21:08 2021" "Fri Sep 10 11:21:31 2021" Submitted
3QX22DUVOOHHWI37G425CZD9B2HVMY M0440 ja en ad 26 31.0 "Fri Sep 10 11:14:19 2021" "Fri Sep 10 11:14:50 2021" Submitted
3QXFBUZ4ZKGHRTIL0BU538RT19WGUM M1006 ja en ad 15 4893.0 "Fri Sep 10 06:14:53 2021" "Fri Sep 10 07:36:26 2021" Submitted
3QXFBUZ4ZKGHRTIL0BU538RT19WUG0 M1553 ja en ad 193 671.0 "Fri Sep 10 08:41:41 2021" "Fri Sep 10 08:52:52 2021" Submitted
3R0WOCG21M9EF98UYLTXXNOWOHGUDQ M0777 ja en ad 167 6972.0 "Fri Sep 10 08:36:38 2021" "Fri Sep 10 10:32:50 2021" Submitted
3R15W654VDT5LSP5UT7G6ZZCU5CLQS M0910 ja en ad 6 2611.0 "Fri Sep 10 03:02:05 2021" "Fri Sep 10 03:45:36 2021" Submitted
3R15W654VDT5LSP5UT7G6ZZCU5CQLX M0649 ja en ad 219 895.0 "Fri Sep 10 03:16:47 2021" "Fri Sep 10 03:31:42 2021" Submitted
3R16PJFTS3RNCHKPBWO2OWLS9DPK46 M0440 ja en ad 121 56.0 "Fri Sep 10 10:47:55 2021" "Fri Sep 10 10:48:51 2021" Submitted
3R4QIDVOJPC2IJP84GPCZNKE25NEEM M0010 ja en ad 20 1867.0 "Fri Sep 10 07:35:46 2021" "Fri Sep 10 08:06:53 2021" Submitted
3R5LWXWHR0898XCG5G5SNFQXVRDGXE M1292 ja en ad 43 1698.0 "Fri Sep 10 08:12:39 2021" "Fri Sep 10 08:40:57 2021" Submitted
3R5OYNIC2C984TWV3PUISLJJJMCTPC M0398 ja en ad 229 1227.0 "Fri Sep 10 09:50:19 2021" "Fri Sep 10 10:10:46 2021" Submitted
3R6RZGK0XFCHQZSLZ7QG6U0GKCVVYO M0550 ja en ad 143 1585.0 "Fri Sep 10 11:51:16 2021" "Fri Sep 10 12:17:41 2021" Submitted
3R868ACW4SCYDSCV6YTDK0683RBGZB M0316 ja en ad 61 2305.0 "Fri Sep 10 07:44:01 2021" "Fri Sep 10 08:22:26 2021" Submitted
3RDTX9JRTY10E8JH9XVK1ZRMPL397L M1376 ja en ad 207 651.0 "Fri Sep 10 05:22:07 2021" "Fri Sep 10 05:32:58 2021" Submitted
3ROUCZ907FUA61FMS8V49B86A9ZOO4 M1264 ja en ad 51 6639.0 "Fri Sep 10 06:23:54 2021" "Fri Sep 10 08:14:33 2021" Submitted
3RSBJ6YZECQG0O2TT5CEMHZSI88OFI M1531 ja en ad 206 309.0 "Fri Sep 10 02:42:24 2021" "Fri Sep 10 02:47:33 2021" Submitted
3RTFSSG7T86A5PLR626MYOHYI6TLWW M0394 ja en ad 49 1428.0 "Fri Sep 10 05:39:13 2021" "Fri Sep 10 06:03:01 2021" Submitted
3RWO3EJELH97V9KM16A8MF0OR3LP1Z M1006 ja en ad 157 2851.0 "Fri Sep 10 05:47:31 2021" "Fri Sep 10 06:35:02 2021" Submitted
3S1WOPCJFGTATZB0IH03W3X67DJEJ7 M0064 ja en ad 72 2509.0 "Fri Sep 10 09:39:27 2021" "Fri Sep 10 10:21:16 2021" Submitted
3SA4EMRVJV27OKZ45N688AHEMBFP0W M1543 ja en ad 141 5021.0 "Fri Sep 10 10:07:02 2021" "Fri Sep 10 11:30:43 2021" Submitted
3SNR5F7R92TEYORU0ZF3K2I6UYUEIV M1561 ja en ad 66 1039.0 "Fri Sep 10 09:35:41 2021" "Fri Sep 10 09:53:00 2021" Submitted
3SR6AEG6W5TC8YX1UI9CRT97CXKYH1 M1398 ja en ad 94 3224.0 "Fri Sep 10 07:32:14 2021" "Fri Sep 10 08:25:58 2021" Submitted
3SU800BH86S84ICZ37ZHXMVV7W5QUR M1102 ja en ad 24 683.0 "Fri Sep 10 04:45:09 2021" "Fri Sep 10 04:56:32 2021" Submitted
3T2EL38U0MK0LM6U8CA4HTUZ1EMQXJ M1485 ja en ad 38 363.0 "Fri Sep 10 05:53:08 2021" "Fri Sep 10 05:59:11 2021" Submitted
3T2HW4QDUV76QPED0E3VHLJ0QWU9CE M0048 ja en ad 243 272.0 "Fri Sep 10 06:26:05 2021" "Fri Sep 10 06:30:37 2021" Submitted
3T5ZXGO9DEOPQH699UYPEEAA9EKQZG M1006 ja en ad 54 3049.0 "Fri Sep 10 06:06:33 2021" "Fri Sep 10 06:57:22 2021" Submitted
3TFJJUELSHPVQ5TEF5OG7YBMKQKC2P M0440 ja en ad 37 18.0 "Fri Sep 10 11:20:12 2021" "Fri Sep 10 11:20:30 2021" Submitted
3THR0FZ95PT20GCPFGFCHU4CF4ULOK M0141 ja en ad 245 1229.0 "Fri Sep 10 07:03:29 2021" "Fri Sep 10 07:23:58 2021" Submitted
3THR0FZ95PT20GCPFGFCHU4CF4UOLN M0821 ja en ad 12 415.0 "Fri Sep 10 05:59:41 2021" "Fri Sep 10 06:06:36 2021" Submitted
3TTPFEFXCTKAPENVOZEK82PEDNRH6K M0440 ja en ad 106 28.0 "Fri Sep 10 11:13:18 2021" "Fri Sep 10 11:13:46 2021" Submitted
3TZ0XG8CBUK4EMO0J2NQFZNH059988 M0048 ja en ad 213 296.0 "Fri Sep 10 06:21:06 2021" "Fri Sep 10 06:26:02 2021" Submitted
3U74KRR67ML818KINAHQOWEOJ7BTNG M0141 ja en ad 221 1112.0 "Fri Sep 10 03:41:38 2021" "Fri Sep 10 04:00:10 2021" Submitted
3UAU495MIIS5J6ZJOU7D8H0VSVNOUH M1334 ja en ad 109 1445.0 "Fri Sep 10 10:55:26 2021" "Fri Sep 10 11:19:31 2021" Submitted
3UEBBGULPFOBDTMQPRONLNRH0UWUF1 M0413 ja en ad 188 1453.0 "Fri Sep 10 04:26:05 2021" "Fri Sep 10 04:50:18 2021" Submitted
3UEDKCTP9VQKV428DUM9R8520FFK7Q M1292 ja en ad 151 952.0 "Fri Sep 10 05:25:04 2021" "Fri Sep 10 05:40:56 2021" Submitted
3UZUVSO3P7V0U7HLLEDVCVPNB7EEMB M0141 ja en ad 98 782.0 "Fri Sep 10 11:18:26 2021" "Fri Sep 10 11:31:28 2021" Submitted
3V8JSVE8YYQ0OO6Z4H166QCUKHSYEL M1076 ja en ad 77 945.0 "Fri Sep 10 12:17:15 2021" "Fri Sep 10 12:33:00 2021" Submitted
3VAOOVPI3ZSUUV9S2OZKPD0IKZPLL3 M0440 ja en ad 231 68.0 "Fri Sep 10 10:45:17 2021" "Fri Sep 10 10:46:25 2021" Submitted
3VI0PC2ZAYKX0ATETZI0SOZZMD4OX9 M1414 ja en ad 123 300.0 "Fri Sep 10 11:09:46 2021" "Fri Sep 10 11:14:46 2021" Submitted
3VJ4PFXFJ37GH25IEB2V7MGQ3EJUAO M1439 ja en ad 146 1950.0 "Fri Sep 10 10:12:32 2021" "Fri Sep 10 10:45:02 2021" Submitted
3VLL1PIENQOM55TTUH6LP9FAUD2OZ6 M0598 ja en ad 137 2394.0 "Fri Sep 10 07:01:20 2021" "Fri Sep 10 07:41:14 2021" Submitted
3VMV5CHJZ8F2RG3W064VYC5RIVPGTV M0748 ja en ad 11 5746.0 "Fri Sep 10 07:32:39 2021" "Fri Sep 10 09:08:25 2021" Submitted
3VQTAXTYN3LL0CAAKP2R2X0WLW4BU0 M0676 ja en ad 228 7189.0 "Fri Sep 10 06:24:26 2021" "Fri Sep 10 08:24:15 2021" Submitted
3VQTAXTYN3LL0CAAKP2R2X0WLW4UBJ M0141 ja en ad 149 786.0 "Fri Sep 10 10:59:24 2021" "Fri Sep 10 11:12:30 2021" Submitted
3W0KKJIARR9OVI7RNZEF581XBZLK8D M1612 ja en ad 155 792.0 "Fri Sep 10 15:35:58 2021" "Fri Sep 10 15:49:10 2021" Submitted
3W0XM68YZPV6KIN6OE50QYEPXTFK1T M1473 ja en ad 70 970.0 "Fri Sep 10 03:12:58 2021" "Fri Sep 10 03:29:08 2021" Submitted
3W1K7D6QSBH2MB4KQC1ZJPFBNEJBZP M0300 ja en ad 14 2431.0 "Fri Sep 10 11:45:07 2021" "Fri Sep 10 12:25:38 2021" Submitted
3W3RSPVVGSRXDLWMB2RLG0W1XQILUX M0141 ja en ad 41 788.0 "Fri Sep 10 03:46:57 2021" "Fri Sep 10 04:00:05 2021" Submitted
3W5PY7V3UP78Z4SRIICX36PMPPOJYR M0114 ja en ad 40 625.0 "Fri Sep 10 07:12:11 2021" "Fri Sep 10 07:22:36 2021" Submitted
3W5PY7V3UP78Z4SRIICX36PMPPOYJ6 M0453 ja en ad 133 235.0 "Fri Sep 10 06:06:44 2021" "Fri Sep 10 06:10:39 2021" Submitted
3WA2XVDZEMHY54WTYY6ENZS1L7ZE61 M0743 ja en ad 204 1376.0 "Fri Sep 10 10:48:12 2021" "Fri Sep 10 11:11:08 2021" Submitted
3WRKFXQBOB7C4T8L00RXR5AMCAZYIU M1644 ja en ad 108 3110.0 "Fri Sep 10 09:10:56 2021" "Fri Sep 10 10:02:46 2021" Submitted
3WYZV0QBFJDDHG45PUDEM4Z0FELBXS M0545 ja en ad 251 312.0 "Fri Sep 10 06:38:09 2021" "Fri Sep 10 06:43:21 2021" Submitted
3X0EMNLXEPPNHL0K8KUXT374G7SVPU M0598 ja en ad 78 2335.0 "Fri Sep 10 08:12:56 2021" "Fri Sep 10 08:51:51 2021" Submitted
3X2YVV51PU4XFIHNDSO3E98KK0OW11 M0140 ja en ad 186 2795.0 "Fri Sep 10 04:27:14 2021" "Fri Sep 10 05:13:49 2021" Submitted
3X55NP42EOG35CY1OAORA8FLPNZP3R M1082 ja en ad 173 3151.0 "Fri Sep 10 06:27:22 2021" "Fri Sep 10 07:19:53 2021" Submitted
3XBXDSS888JPUPQHG72807V5R8ZLXP M0170 ja en ad 56 2541.0 "Fri Sep 10 07:53:07 2021" "Fri Sep 10 08:35:28 2021" Submitted
3XBYQ44Z6P4YO2TWFB8DKFRFCJFTW7 M1479 ja en ad 33 1517.0 "Fri Sep 10 09:59:03 2021" "Fri Sep 10 10:24:20 2021" Submitted
3XDJY5RK5SL1FDP15AS4UJUQB4NU4D M0517 ja en ad 102 5853.0 "Fri Sep 10 02:43:32 2021" "Fri Sep 10 04:21:05 2021" Submitted
3XEDXEGFX3O6DT2OSV10CTVFS19K0Q M0580 ja en ad 69 1513.0 "Fri Sep 10 07:36:15 2021" "Fri Sep 10 08:01:28 2021" Submitted
3XEIP58NL0NEZKQWHPQTXSBGZ8XLZM M1174 ja en ad 86 1749.0 "Fri Sep 10 04:36:51 2021" "Fri Sep 10 05:06:00 2021" Submitted
3XH7ZM9YX2UAWR3WIBTQ6GIMQXXR92 M0496 ja en ad 130 3055.0 "Fri Sep 10 04:01:22 2021" "Fri Sep 10 04:52:17 2021" Submitted
3XJOUITW8URT45XA3297SQ9TOIYQT0 M1006 ja en ad 17 6743.0 "Fri Sep 10 06:14:56 2021" "Fri Sep 10 08:07:19 2021" Submitted
3XJOUITW8URT45XA3297SQ9TOIYTQ3 M1657 ja en ad 252 678.0 "Fri Sep 10 05:49:08 2021" "Fri Sep 10 06:00:26 2021" Submitted
3XU9MCX6VOCZW7IXX2EBWTA8KRNR2A M0985 ja en ad 64 2697.0 "Fri Sep 10 06:34:52 2021" "Fri Sep 10 07:19:49 2021" Submitted
3Y3CZJSZ9KTRV41KFLG9U0DK41ER5B M1208 ja en ad 87 3814.0 "Fri Sep 10 07:12:03 2021" "Fri Sep 10 08:15:37 2021" Submitted
3Y3N5A7N4G9Y0CYCLFPPJYH3TJJYMA M0901 ja en ad 148 143.0 "Fri Sep 10 09:25:12 2021" "Fri Sep 10 09:27:35 2021" Submitted
3YGE63DIN8XX8TW5H9K304PAF8IW0Y M0521 ja en ad 175 3178.0 "Fri Sep 10 03:40:30 2021" "Fri Sep 10 04:33:28 2021" Submitted
3Z56AA6EK40WHSO6FWUX07XAU9QM6Y M0577 ja en ad 150 1943.0 "Fri Sep 10 04:43:22 2021" "Fri Sep 10 05:15:45 2021" Submitted
3ZRKL6Z1E831CGQHB6Z5O795GCBGS6 M0362 ja en ad 1 1033.0 "Fri Sep 10 05:47:23 2021" "Fri Sep 10 06:04:36 2021" Submitted
3ZVPAMTJWN3PB1Q4WHZ0YX49UASGRI M0123 ja en ad 254 433.0 "Fri Sep 10 04:34:07 2021" "Fri Sep 10 04:41:20 2021" Submitted
3ZZAYRN1I6RQJTKUOPH33LET9HGOTQ M0996 ja en ad 107 702.0 "Fri Sep 10 06:35:23 2021" "Fri Sep 10 06:47:05 2021" Submitted
3ZZAYRN1I6RQJTKUOPH33LET9HGTOV M0664 ja en ad 222 3113.0 "Fri Sep 10 06:55:56 2021" "Fri Sep 10 07:47:49 2021" Submitted
306996CF6WK5RFJCI1S7RVVZA041BQ M0690 is en ad 84 1785.0 "Tue Sep 14 04:26:21 2021" "Tue Sep 14 04:56:06 2021" Submitted
30ZKOOGW2W6085EKCNSBWKBTSIJ1AV M0613 is en ad 62 5637.0 "Tue Sep 14 07:24:27 2021" "Tue Sep 14 08:58:24 2021" Submitted
32TZXEA1OLKL6GY33MIKJHPT08N41N M0955 is en ad 162 3153.0 "Tue Sep 14 07:09:33 2021" "Tue Sep 14 08:02:06 2021" Submitted
